partner_id,entity_type,entity_id,relationship_start_date,relationship_end_date,br_type_code,associated_partner_id,partner_class_code
86676657-8930-4d55-9d03-243bd10ac6f3,BR,69bde0b1-4de3-4e97-8c9e-ae2e2ca2f084,2010-02-13,,VP,,
e6eddf7b-1efb-431e-88e3-9ea1cdacc12a,BR,0c513824-ed03-4c52-b519-c26f41ce4a92,2019-11-19,,VP,,
380c045e-c855-4104-b4e4-b5c9744d8116,BR,83a16aa0-56e1-4ffd-a406-23873e72f15c,2015-03-10,,VP,,
e8c4f9d0-53e6-4b90-bab6-a6f33afd9a8a,BR,67b8aa1c-b0c9-4421-8192-eaca25b918ae,2016-04-05,,VP,,
8f95c737-7a60-4865-b581-7c489c4371d0,BR,cfeb7f51-7260-4f85-855d-88939ba98712,2017-01-15,,VP,,
03fc7c50-528f-4e57-b9f3-dbf46ab5218f,BR,a5510b0d-6057-4645-96e8-b1d84bab6174,2013-11-16,,VP,,
66bb660b-5d1f-46b9-9b2a-24022e6b2dbf,BR,4ae0385c-1c1c-4827-a445-026f8fed1e23,2015-02-06,,VP,,
af20d502-eb90-4f06-b5a7-59a06e322cdd,BR,408318cc-4d2e-46d3-99e2-c74164aa9a2c,2018-07-23,,VP,,
9e039587-b984-4590-87d2-32ed46acf2bc,BR,cd61f6c7-f3b1-4517-8f59-132aa33963ab,2022-11-25,,VP,,
674315fb-969c-4b54-b223-8ebb20d1db47,BR,39e1b0c3-4610-4e4b-97b9-796419ebeec1,2016-09-23,,VP,,
2c3d96f9-ab8a-40d8-91e0-ff2c3c46b2fd,BR,a0d6eb96-af01-45ba-88cb-d16bd03bd7ea,2010-01-10,,VP,,
61dbca46-ca22-4020-88f0-0c9ba85cda82,BR,c81199d0-35db-4298-a502-03ce59164b04,2022-09-22,,VP,,
43950a5f-0071-465f-822b-a499d64b40d2,BR,3771caf5-ca59-4486-96d5-26fcfef6d440,2010-09-25,,VP,,
712499c3-639d-49b7-9be9-f48bca66ac88,BR,96225bcc-a8b1-4602-8be1-c8f4eaf7f8f5,2017-06-07,,VP,,
41d615d9-de77-431f-9291-db7c7fa1a0d3,BR,39a77051-5806-488b-9859-ace0c37d8ffe,2022-06-13,,VP,,
bc2ce972-4b0c-43f2-a7c8-c818035edc95,BR,c6e499b3-db53-4288-8ca3-c2087013e558,2017-03-26,,VP,,
f3ef6e78-5f7a-4ad7-bdec-8ff33c05555a,BR,0db1d64c-d5dc-4385-ba74-e82583ac4bcb,2012-12-18,,VP,,
9f0811dc-a352-48fa-90ab-33091fcba132,BR,9dda78a7-c957-435d-8db6-59a40d0eb7a3,2010-10-21,,VP,,
84b727a6-d384-4629-9c16-7e06e7ac98a8,BR,e5b27dd7-7513-4a08-b0a7-664e7dfaee5c,2021-03-03,,VP,,
f75613c3-e549-429c-be0c-d6cad72611f4,BR,33b78231-7356-4cd2-9f61-bc8fe709f212,2021-07-07,,VP,,
6fc8a1b1-5e62-4049-80de-e7c1e74fe9e8,BR,f9df0896-4e8e-40d8-9948-e8ba63d0bad2,2015-11-25,,VP,,
33fc7224-912b-406c-bf77-2307264abb5f,BR,1bb4ce52-2d80-42f3-ab8f-da9a47011cad,2015-01-29,,VP,,
a0f34824-69d8-4f3f-9165-54432de6765b,BR,b51c838b-04e0-4114-b2cc-98c2ab1f4f3b,2020-08-04,,VP,,
541f50fc-fc88-46eb-9586-0affe4de33e9,BR,b6d36a84-aa8f-43b8-b300-97d5b0c2469a,2020-05-18,,VP,,
2359e538-bf17-4f90-9166-9ed9007fa75b,BR,ceceeed4-96da-482e-9244-6a20e06e37ef,2018-04-21,,VP,,
e089330a-549b-4682-898f-7d73e01930f5,BR,a243408f-1774-4db9-aac6-847116088eb0,2012-04-24,,VP,,
41bcb2d0-5831-4916-9ff7-297e4461cb98,BR,96cc153d-3812-476f-b7da-d76f96199c8f,2015-07-01,,VP,,
fecb2e1b-930b-4e9b-8727-affc54ad52bb,BR,441d8a67-8134-4c59-ba79-50d4923ca096,2013-06-27,,VP,,
79c5adf4-090e-440a-9fde-0863d6dce2b3,BR,32553818-b834-4ee4-a70a-87779408e4fc,2022-02-21,,VP,,
a48ed88a-2282-4aab-90ab-375c1c0d10bc,BR,c10a0652-b780-43b2-9f2b-f7ed63b7893c,2018-02-15,,VP,,
c103ff3a-49d3-4f5c-a09d-42660952b8f9,BR,0d86828a-0568-4337-a13e-4cab0a77d22a,2021-08-13,,VP,,
5b8da0be-4156-4239-9100-ae24189a3575,BR,4824dd33-6110-44b8-a7d0-393913afeb17,2013-04-27,,VP,,
2ba7764b-e4bb-4a4c-84e1-8bf146905882,BR,19e99af9-0ca7-47e9-a198-da301153efa3,2016-04-14,,VP,,
de073d2c-1991-4323-87ca-4f3cbdd51ae1,BR,a4f7ac12-1e7d-428c-8d94-c8c87b7e234c,2016-01-07,,VP,,
2c8e18cf-ab9a-4286-a90b-c49458a43217,BR,59ad2f41-32cd-42d4-9a23-0c1e46c650f1,2018-12-29,,VP,,
f1b91feb-9806-47c7-97f5-dc7bd5ac0b9d,BR,5eb6c44a-b6b5-4c1f-b5d7-ad1e3be9373c,2016-03-14,,VP,,
cd1842b2-1967-40a0-9c43-bfc25aa56afa,BR,a1f0c10b-f418-457c-92bb-a3ace1660b64,2014-05-30,,VP,,
ff1a7287-7312-4243-bc21-0e1ae80e04b6,BR,842b2396-4f59-4a86-8ef4-7ec1e5a7346e,2014-11-22,,VP,,
0b479509-6e56-49e2-b37a-3a422fc066b2,BR,36ae1a5f-b127-4900-b1c2-e4a162afec72,2022-01-17,,VP,,
51020266-dc6d-4f53-9352-26e34c4bf92a,BR,bf0def29-a5c6-4464-9c2d-b68d38132ed2,2019-07-15,,VP,,
d4294c2d-d896-4c05-827b-a707bbf9a3ee,BR,17904b76-c8c7-4aae-8fbf-0ecddf57d1f3,2015-02-21,,VP,,
29e54e16-458f-4e7f-ab92-a613dd00e5be,BR,5e0b39a3-7866-45e1-ad3c-f38911da256b,2017-12-17,,VP,,
cc8ac48d-6dd2-4078-8dc1-206e4e8cddef,BR,14773512-84d1-4595-88d3-9b62d7bc462d,2019-01-14,,VP,,
0a3abebc-4256-4107-b931-31c1660c1952,BR,772549a5-e42b-46c6-acd0-b318ac88d32f,2011-11-25,,VP,,
de69699e-d6da-4b2c-a8cf-32267abb45cf,BR,bc3d2cbd-5e72-4981-a0b9-1cc3d05c5cf8,2021-05-08,,VP,,
2d29de92-b3c3-42aa-88bd-0ffdc2d67106,BR,bc8e8f1c-5236-4f63-b473-c9622268906c,2013-12-18,,VP,,
cfd442f7-8195-46fb-b9f7-b0717b1fe123,BR,29f0ed33-0967-4dc2-b58c-6c7bf650a8f3,2016-07-18,,VP,,
dbf6cb38-3695-41e3-a795-d1f2ccf12ff5,BR,ede3079e-a417-448e-8c59-c9b778f64d0a,2014-10-22,,VP,,
6f0c28e0-05ef-4481-9263-3f2b91843d6b,BR,82400ad5-494e-4b87-9e41-493c321c2e52,2018-06-12,,VP,,
3f8d4cfc-554e-4fd3-a763-d409bfe66bfd,BR,435db04c-e6c9-4474-9b39-14e20b36f77e,2015-02-23,,VP,,
26115e0e-01a2-4fd8-8714-635787d18ec5,BR,86dc283d-0f73-45d4-93d5-50f9c1d099f4,2012-04-27,,VP,,
c625e40b-4713-41d1-90b0-41c766311978,BR,37b7c65d-73fb-4e79-9746-b63e5bcbb422,2018-02-19,,VP,,
06518e7e-7f33-4341-b916-07438fdb8306,BR,5d3133d6-4d28-4761-ae91-5ec15717a0a2,2021-02-13,,VP,,
3eca6eb6-0282-4f99-ab37-ae97de13e7e6,BR,9e41465b-e69a-40e4-bfd3-2c9b5fb46a73,2013-04-10,,VP,,
f1653a59-2eb6-42c3-b455-cdeca24e1614,BR,29b0f69e-cb03-4cf6-9c5c-6e212157bb14,2014-02-21,,VP,,
2aabf3b8-a71e-4f79-9ec5-121ec3cdf19a,BR,a9000230-2cb7-49ff-aebf-42319c6a7966,2019-02-03,,VP,,
74660269-6bcd-4b49-8c20-64910862a30f,BR,1b0858a6-b237-4811-a18b-04a700001962,2016-09-23,,VP,,
534b769a-956e-4209-b7e0-0bffdeb42e2a,BR,9c6bbbd4-f509-4be9-b2a6-13cdd2feed07,2019-06-25,,VP,,
8c214d01-8c2b-476e-a18d-f77b36e3b283,BR,a14a5f8f-7f3c-4cd2-ae89-9c4190638dee,2019-06-13,,VP,,
ff46de20-72a1-4f00-ade7-8c15e45da829,BR,7bd9f0cb-a103-47c8-86a4-dde5c9b6df8e,2010-08-15,,VP,,
65200cec-196f-46e9-8660-9de567a9b123,BR,25b1072c-58a5-4170-9c43-d19831cd5a48,2014-12-13,,VP,,
4b76fa72-cbeb-426b-a534-b916904be9ba,BR,b6587342-8db1-402b-b9f5-4c61a5260626,2011-02-23,,VP,,
7ab6a561-a553-4a65-859e-2b8a82d202f5,BR,11789b97-e563-4469-9ee8-e350a86d7d27,2012-07-07,,VP,,
bbfcd155-c901-4577-9c33-4d9710f28d00,BR,a08af1ca-4062-47e3-9aa7-9f40c1b09e26,2021-02-06,,VP,,
e6793b91-9213-4a19-90f0-cdc48d54a3a9,BR,5b70a098-642f-462a-9406-f67a7805055e,2020-06-15,,VP,,
93010d55-8aee-49ba-b59b-f636e175b9cf,BR,590caac8-c60e-4848-be67-a9fa6fa928f3,2015-01-04,,VP,,
f65f47a6-aa22-4ede-b4aa-fc8f802ea086,BR,f523b3e9-97dd-48f2-9668-35b123242c98,2014-07-22,,VP,,
8935efa9-d282-4e7f-a1f2-f2144df45118,BR,67b7967c-7ffd-4e74-820b-a97209381f19,2022-02-06,,VP,,
5463a127-28b4-49a2-baa8-4d68e2909e88,BR,abdf0d30-9377-40be-b446-7fde1e6a7e65,2010-03-26,,VP,,
6590dde5-5753-4b9e-9587-c00709ea644e,BR,2f602897-8371-4c3d-92df-593a2f75f594,2012-06-05,,VP,,
cab7be8b-1390-40ef-a852-d6fb9e6f2647,BR,6f16ca80-365f-4bed-91d4-8660e38cf56e,2019-02-22,,VP,,
0fac5049-090f-4609-b0ba-fae5dffb9ac3,BR,94c498ba-3aea-4408-8e74-cc3ea9130203,2021-07-09,,VP,,
68738b5f-0f48-49d7-8cae-cc92d8925403,BR,ba483f86-542d-4fd2-a09e-782249344dc5,2017-04-29,,VP,,
b407466d-10ef-4cae-92ce-2a3af0501c92,BR,6558793c-ab90-4ef7-a617-be7938d4d923,2017-08-29,,VP,,
8335008c-7015-4c93-bbf5-4ff7cb642276,BR,d45a1349-b2e5-4eb9-a0fe-7b3e58f865eb,2015-11-02,,VP,,
9dab2177-2e36-4881-adea-4bf420f963fd,BR,4d8412a0-4cb9-4203-8b22-8b65b3632fed,2012-01-11,,VP,,
8d57c40f-2119-4cd1-ad69-68fa38e3adad,BR,a6767a9c-7578-4c02-ae40-69c937161f08,2017-11-16,,VP,,
caff7474-2344-4324-819b-d703a9ff5a13,BR,ab9c26d8-0c21-457b-b624-66a7c1a50a6b,2014-09-08,,VP,,
68c708df-7be9-4e2a-901e-6acf31676e87,BR,95c3d86b-deae-4e55-b74a-e2ba597355a9,2010-02-25,,VP,,
20d202f0-47d7-42c5-9bf2-648a83e6d4f7,BR,001a98cb-e9a7-4908-be8c-d37d91e6432c,2019-03-17,,VP,,
241afc1e-f14f-465f-9f40-51d334b7c834,BR,7b60854d-741d-4a32-b33d-be936fc04786,2017-10-30,,VP,,
697db3eb-bd5e-4f3a-9c93-11bacb5aff82,BR,9f0bdaca-7841-4980-9428-20a27c0c0fae,2012-03-17,,VP,,
73dcac93-9ba3-4705-9320-d29d6e1f2957,BR,29d3e3b1-1616-46e7-8792-d9605fdb0c04,2018-05-15,,VP,,
e86b5bad-b09c-4715-a7df-3ab4834f74fd,BR,9646a31a-04d5-46d1-8ae4-143e5f5b4941,2023-01-03,,VP,,
664d5b35-44a9-49d0-987a-e0171a4727a5,BR,68ce43d8-b96b-4cc8-89b5-8a8f29a2a3fb,2012-10-03,,VP,,
ea94aba6-fec2-446e-bb8c-e0be00c15b21,BR,6272fd4a-8db9-4aa7-a04e-95cdd8188a2d,2021-03-27,,VP,,
2a6d59ae-c89b-48cb-b4a3-886efc71dc3d,BR,8ea69ae6-2f37-4509-802f-a89fc99cda35,2012-09-16,,VP,,
338cb7da-3eef-468b-a9aa-65bed7db4423,BR,e5df41ad-093b-4388-8549-35f7020e913e,2018-08-31,,VP,,
ed5d23de-231f-4fc2-a6be-1485e7622a10,BR,180de88d-0329-481c-ae8d-94064f47ccd7,2015-09-10,,VP,,
ff5f9642-547c-463b-8283-e51d53632459,BR,b501af1c-1989-471e-9985-c072a7bf32f0,2011-01-13,,VP,,
2c25a76a-ac42-4b39-9d9b-93fdd0f1fb37,BR,ddc6d52f-1c5e-4e95-8b0b-d690e5d2b97f,2016-07-05,,VP,,
513b9f93-cb2f-4a9d-b82a-1ec78f102991,BR,158951f8-dd7e-4b30-8706-19798ce1f6e2,2010-10-09,,VP,,
5d206dc0-a339-4608-8eb9-119b65fdb3ca,BR,349c45bf-4464-4f61-a7a2-c472aa5fa340,2022-12-18,,VP,,
eb75f970-d439-4c52-8e15-9ccfed16151b,BR,e0f95953-baba-4d5a-abbc-0282a9bdf91b,2017-12-29,,VP,,
818bb9ab-1d7e-464d-abd9-1fea47ea6d39,BR,a40d6334-5763-4ed5-a439-ec5a690f7da6,2021-05-27,,VP,,
2cd3428d-9b95-49b9-a901-9fc7d34224c1,BR,6e2aca75-22df-4d3c-850c-8ee399e74113,2015-01-13,,VP,,
f8ee41b4-40bf-46c0-8f5e-2a43e8026973,BR,04e8489f-6350-43c4-bf82-f8d60ad6bba1,2022-02-19,,VP,,
bd2c2bb2-ff20-4ae5-8e2f-07c1d37fa734,BR,0a603cd0-3f7b-45c9-82e3-375081e4e465,2017-12-02,,VP,,
b7a81b06-070c-422c-b8a2-38394fd2c645,BR,8285621e-a290-449c-8c5c-ce9b5c924194,2010-08-03,,VP,,
3b210a96-dd5e-481f-9460-136d58b2fb3f,BR,d08087c1-d78b-4887-b2bd-6b2e5b2fa0fb,2022-12-14,,VP,,
fd8bda29-aec1-40db-8a11-7872bac82a2a,BR,c7ceeac3-6938-43ef-bd99-d00716ba115a,2015-10-22,,VP,,
9011be62-6666-419f-b522-3f3223899cf8,BR,f4949b56-bf8f-467b-a126-18308e8ab852,2012-02-25,,VP,,
49ef43cc-3ad5-4313-b7f1-ccf9e72fa16e,BR,eb554736-df2b-4ba3-a39c-fda40f0c8119,2012-07-26,,VP,,
182aa492-a670-4e24-be07-51bc38d69af4,BR,a05ac78f-48b4-4f94-8376-576e47110a17,2020-02-29,,VP,,
deb55107-5a14-49c2-ad81-ec566ac5696d,BR,e9aa28d8-7674-4c6b-9f4d-075fbe38f5eb,2013-06-10,,VP,,
9544153b-5582-41bc-8f47-fd6a34009706,BR,021acda2-35e3-4a56-9307-73ff5ff1ebac,2018-07-10,,VP,,
91127073-af54-4b9b-9fe7-c057de73ad65,BR,06a5a628-2820-487b-ae3b-0ba32bca44d3,2022-06-01,,VP,,
c17631f6-da5e-49f9-8a5f-c6f4d14bd992,BR,922be703-dd6f-497c-828f-2997aaa15a01,2013-08-30,,VP,,
c32cc9ae-e22e-43e8-8080-b0bee7225f00,BR,fa05b6ba-9edd-4995-8d4d-9246750f0266,2014-01-30,,VP,,
3397b421-4e56-4895-b41e-dbeb24009230,BR,31f55b95-bb0e-4a31-82af-12183959c1f9,2014-08-08,,VP,,
b03edbfd-0d98-429e-ae58-15837d69d683,BR,be949a81-1682-4c94-aef6-90336ce1005e,2020-07-20,,VP,,
281f4f78-036c-4278-9861-cc1c9c6f17d4,BR,f9fe2988-f818-4438-bb87-176800dddf77,2011-02-14,,VP,,
0053be58-7dcd-4c36-ae36-6f55c31d0b33,BR,8dc77ac6-6435-4281-9b57-53394905d33b,2012-03-02,,VP,,
e8203dd3-bbcc-46a4-97a3-ff1b58d7c07b,BR,a1d122fc-32a2-434b-8357-c594acd8379b,2010-12-26,,VP,,
75c09aa5-eb3b-404b-956e-aba02bf7b539,BR,585cd258-b6b5-4ae7-82b7-dc831dc049dd,2022-10-22,,VP,,
de8eb037-0535-42a7-9f7a-ecf16b634358,BR,1ac85665-6061-460b-952a-888438897ca6,2011-02-27,,VP,,
abc1db44-b872-4fea-8d45-dba5f81b611a,BR,ec451ad6-f466-4b1f-9332-19b339a934b0,2010-05-01,,VP,,
00fb9235-7bf1-4683-88ad-4572f5fdc660,BR,5443e133-b23c-4df6-b4f5-06f62ee15ecc,2018-02-13,,VP,,
3c077f61-9127-4395-844f-b939481fb182,BR,678a8daf-3acf-47ab-8de1-8b68ad060eda,2010-03-12,,VP,,
5b610ae0-a4b4-4223-b725-7616d94d7192,BR,9b80d8f3-3147-4132-ab95-383e7d0bba74,2022-09-05,,VP,,
64d10eb3-1ec9-48e4-a0f1-d9de4d369fd4,BR,e6eb5448-9707-4c7a-9234-7c8ba34e2a49,2010-01-14,,VP,,
49ed3b87-7d2f-45ae-99cb-cccf492185ae,BR,adccf6cd-f7f9-4789-a090-3d70fc860d95,2020-09-05,,VP,,
69c0f279-496a-4661-a91c-352aedc94db8,BR,c36f2363-d532-47df-8254-bbe96d2aea9c,2018-07-22,,VP,,
366d5872-70a4-48f7-bce4-e54d01122da0,BR,4be04dee-822a-417a-90a9-c7bb6e33207c,2014-05-03,,VP,,
bb750a2e-d326-48c8-abae-f749ad16921a,BR,06c7e3cd-147a-495c-a76a-1d66d7d98fab,2022-06-25,,VP,,
c92c567a-a30d-4d3b-a211-979abc3044c6,BR,c7946828-8da0-404e-894f-d6c2fbdc4d54,2011-06-07,,VP,,
4c442ef7-50bc-408b-9278-926d6aa8dd60,BR,9073eb1f-6525-445b-9da4-fc34b8e7f9be,2017-09-18,,VP,,
832af53a-578f-43fb-81fd-45154c7a6aa0,BR,87a04b20-e736-4881-89f7-c23aa695347c,2017-10-10,,VP,,
7aacdd40-e00d-4af0-b5bd-ff0a00177b7f,BR,e45ab8b9-a46c-4d4a-a865-1ff391abadd5,2011-03-19,,VP,,
ca8ff46f-7a28-4e51-89cc-18021c9fef7a,BR,ebf36f43-e0ce-4998-a7fd-77f03f648e6f,2018-01-06,,VP,,
95a050f9-ff37-4223-b280-8896e1a97273,BR,556ca984-3a88-4a38-8cd2-8bc5099cf80f,2013-05-06,,VP,,
60eecb1d-3b6e-4d43-a331-5f06d167c48c,BR,6bee3027-1639-45e1-8249-636facfcc05c,2019-06-12,,VP,,
3345d5ec-2ad0-4c68-8bd8-d7fd0e54e4da,BR,cb5811c0-1c5a-4740-92c8-8d65bb4c146a,2016-09-06,,VP,,
3cc06b05-dcad-4de5-9770-424cbacb6a6e,BR,0607f63b-3254-4208-94a0-9c18506dc682,2016-06-20,,VP,,
9abc4d92-c3fe-4dbc-b8c3-f62674086632,BR,30c8dc77-4c2e-489b-8a8e-0385557871b4,2022-05-01,,VP,,
2d985d91-85fd-45b6-95bf-9ba8935fe74a,BR,1028b6b5-7f4b-4986-8b2d-69e61d2fb3dd,2016-03-03,,VP,,
69236e16-ce23-4629-a709-c25a1a06204a,BR,68e26826-4b81-448b-9855-39111246890b,2021-06-22,,VP,,
576aeade-ec69-4e99-862f-48bed792f01f,BR,19590625-5b4b-4be2-9182-97148fedf98b,2022-09-10,,VP,,
a331bca1-8f03-4786-9a87-cd0be640aab7,BR,469c1b14-04db-4330-af9a-c4b8e82bba4b,2018-10-21,,VP,,
1dc7d1eb-b6e4-47aa-b291-0a36262e64f2,BR,4ca4d0ef-5ea6-4fad-b6b5-09b155216cdf,2022-08-10,,VP,,
50816cdf-5e00-4de8-9d00-eb54f8f46140,BR,03ef5fd1-a045-4a19-aa9b-ea3c6764f9e8,2017-01-04,,VP,,
b3961357-d7aa-424e-a101-e7681fc1922a,BR,3a103b1c-2bb5-40ad-8457-d310ca9c2a32,2018-01-13,,VP,,
45b82009-b22f-47f4-a9f9-6d587fd5e746,BR,c3453e1f-c5cb-4f10-a78f-86fc39ef3b73,2021-12-28,,VP,,
445700ea-3527-4018-b6a2-b47a4f506798,BR,f007a8f3-1d26-44e6-a222-f102812e4db0,2019-04-27,,VP,,
a01fbcfd-3ce0-4cfc-a16f-0064b7825c1b,BR,a0c30460-57f6-4076-82df-570a86b0b629,2013-11-04,,VP,,
a61a23a5-d508-4450-97bc-4a6a6e246eea,BR,ff278aa9-e5fd-452a-8048-5ed07d0cc2c7,2020-10-21,,VP,,
cbfb7bb4-577f-4602-8c25-cc621a1adcdb,BR,83ee850e-45df-4ed8-81db-ff95f61229ce,2021-02-27,,VP,,
040c3532-edcd-48e9-889d-05556131a1c7,BR,5102e817-d914-42b5-be6a-55560194e6f4,2022-10-18,,VP,,
afbeb6eb-78f1-4129-81e0-d6f801034277,BR,3808a593-331a-416d-8099-140a1bcd562e,2016-11-25,,VP,,
976c2158-be7f-4d1b-819b-06592204a8e9,BR,b29fcc94-e83a-48fa-8874-b22db6174fb6,2012-10-04,,VP,,
b1f38d17-af4f-49b9-8f74-3699d08f4c41,BR,7dc0bf35-dfa0-45cb-9fb8-05a1a1d9d17b,2019-03-01,,VP,,
2c5e9552-3a98-4f88-b262-b3b6a9d26234,BR,91bca1d1-bc78-43e5-ad04-b394e91a3f35,2011-10-30,,VP,,
ee14654d-89fa-428e-86fa-a00ec8c566ec,BR,2f371328-6628-4ff7-ade8-9eb9aa05afb3,2013-12-17,,VP,,
ad1b7290-dabc-417d-9fe8-b4edfe041565,BR,b243f4c8-1296-42c6-8568-927e762c7da0,2015-03-23,,VP,,
1ed4f215-77a1-4029-8df3-942a6c45c1bc,BR,31d668e5-febf-4968-9824-c70cc2b739fb,2016-06-25,,VP,,
02519787-9d61-4ae8-bbe5-36095bf5955d,BR,0e54e3d0-bad1-4181-87f7-964d4f6c08a8,2015-10-07,,VP,,
a9af0d3d-74c5-4c44-8a07-fa170636bf92,BR,db2efb8d-5231-4780-adde-075706a50bad,2021-12-17,,VP,,
8d35b782-dfa4-4c9b-a0cc-719f6263099d,BR,46b8a6e5-1496-47c8-9b39-797fd00df744,2018-04-18,,VP,,
e724dbb7-505a-4234-ab12-beec6273df9f,BR,6de0f5d2-9294-46b7-80d7-6e17e20a2662,2010-02-10,,VP,,
767efc3e-0649-48a6-8361-0994486ee60d,BR,eaeda471-10c1-4645-8665-932bf8e911d2,2010-05-06,,VP,,
c1abecdc-772a-48eb-8336-bf7f26679fd3,BR,3785db5f-1304-477d-965f-f47383c15673,2012-02-17,,VP,,
cc2f0900-88cb-4ac9-9cbe-7e536b250b18,BR,d602b908-0585-4ec3-95ee-df07f2187241,2012-04-15,,VP,,
f499003a-ae9b-4ff0-8cfd-5e4f83b6e45b,BR,4ad17243-e60c-4b10-b90e-19b365cedf6c,2012-05-28,,VP,,
b7a7409e-703d-405a-9686-a9f121453603,BR,518015ea-1840-4940-8245-d7d82b4da018,2022-04-17,,VP,,
21581749-a08f-4552-a681-8372fffef4b1,BR,74e1cca9-e532-4490-9068-65af33d426ce,2012-04-16,,VP,,
1893bd74-992f-4fcf-bb2d-3fd411cfaefb,BR,e41c4a8b-e957-4bd9-80f5-4a82bb5344a0,2011-06-09,,VP,,
42c6c7e8-ceca-4b08-b53e-ef41bd1bce2d,BR,c46c0e10-63f3-4232-9433-9ccf92a9e873,2012-01-05,,VP,,
0d003d3b-92ae-4b1e-9cb6-9f0db3eddceb,BR,bd0b2d4f-0dbc-456b-ae1b-6619a6002657,2010-06-18,,VP,,
07eec287-36b6-46fd-acac-281096947871,BR,2fb0444e-3773-4cfb-85cb-87a04e2df338,2013-02-22,,VP,,
cefd8615-ee31-419e-b08c-e424a5511185,BR,348c16f7-d069-44cf-b30f-10be6e45876a,2010-10-27,,VP,,
bd89c0b2-a6bd-43aa-b483-0b9a8857f59a,BR,0bbb0f87-5d11-49c5-8e76-138f74818933,2019-02-04,,VP,,
7f8f0332-34ff-4df5-8a41-ac5be15b5634,BR,40ee5ab4-8ed5-4f35-aebf-d6876e035231,2011-09-10,,VP,,
a636aca8-8a7b-4370-b996-3306c6b6d228,BR,7690c6a3-5d78-4582-81b0-6853469eb260,2019-10-25,,VP,,
03c9981a-5658-4ff9-9178-d39875df4ccf,BR,31749766-438e-4ec9-bb63-7f31e414fa25,2014-09-14,,VP,,
590a6b1b-6a54-4777-bda5-f8ddd77b3a7b,BR,0501d9df-1032-4361-b4dd-c4380d1239b0,2022-08-07,,VP,,
8fbae333-8ff9-460c-b50b-0428d70c2442,BR,c3bc2625-cd2a-4407-a6cc-21ca981ddc99,2011-10-15,,VP,,
7a4c15aa-5efa-4e13-bcd3-7ffcfbcfc179,BR,fd8fa728-2b0a-490f-ae12-47dad243c289,2021-05-22,,VP,,
94962391-de60-4e22-8c85-cbc971adde82,BR,84994afc-419b-4e38-b411-ad314708690d,2017-03-22,,VP,,
949be105-c0fa-43a6-b317-dfbfe686957c,BR,efcd42d5-eb01-48c9-a9b7-e758921a3a26,2016-03-29,,VP,,
6e907b12-d966-4295-b73f-a4f1a7fe930e,BR,c476b0fa-6cbd-4a88-96c8-7e8dcbb4227c,2014-06-11,,VP,,
9b9ab775-f679-4704-8801-85e41be6b892,BR,64715034-9b20-4eb3-9186-a1fcdefc5f4e,2022-02-01,,VP,,
339781c2-2a80-49a4-8f88-4a42ed02a29b,BR,59b73b20-2369-411d-82b2-b238540cec1d,2014-08-09,,VP,,
e7e8dff3-5913-4aa7-be51-d0210ba06322,BR,275e2e54-e0f2-4b9e-8851-b644baed600c,2010-04-02,,VP,,
cb2a10ac-29ae-41e5-b595-6729ed8f4db9,BR,5a84ff23-f271-4f44-94e4-0f0153498f1a,2012-08-18,,VP,,
4ef90e26-ce8b-4f4e-8de8-6f0e1542cf3a,BR,1d6f2c21-8a64-40c8-b8a5-2eb7082b9732,2021-05-22,,VP,,
a19ababf-4dce-49d7-a1bc-d539ccbe5cd8,BR,c9596a42-8e26-4610-94a4-20500cb46ab3,2010-08-07,,VP,,
899f6200-1222-4644-ac31-4222a6f947e7,BR,87926194-ccd9-470a-bb61-210fdcf01568,2011-12-05,,VP,,
5dfebd48-0644-40bc-95da-17aaf488c32e,BR,f334c158-9c21-4400-ae0e-0cfa5f36a6ff,2022-11-28,,VP,,
7b1c348c-2804-44b9-90a8-f1a32830b531,BR,a1f335b3-dc24-4391-a264-8d854b8ba03a,2010-09-04,,VP,,
6149a386-fda1-455c-a8aa-fc263d3f5022,BR,f6bf9a7e-953e-4fdd-9c90-efb88346533c,2021-01-20,,VP,,
580fd66c-139d-4ee4-9b54-c89c4231d184,BR,7be50b6b-a5a3-4644-95b0-c71212459bad,2010-02-26,,VP,,
9aa58da3-2761-4778-b24c-2351b4c3ef03,BR,6251f3ca-8cfb-4936-a7ed-d08b7f3b937d,2020-11-03,,VP,,
b0d9398a-2f21-4246-ae51-2af7f3068983,BR,24695839-20c2-4d3e-bbfd-a8175ae4c06c,2015-02-02,,VP,,
24aeb4e3-1db6-4a67-bdee-26c41689a0ec,BR,9a597f1f-0b9c-48a9-bd7c-185a4a16c916,2015-03-28,,VP,,
7c8041cf-2252-4608-9370-96c0ff01748f,BR,4b4a6cc7-1de5-4428-a6ef-f0e8d4e1a2c1,2010-09-24,,VP,,
bad14ac1-2baf-4afc-bf21-41998222f248,BR,8fbda703-e77a-48b1-ac58-2376693cf83d,2018-09-29,,VP,,
d2a379b4-5e19-4612-9e58-79969ff21d33,BR,a261be49-c3d0-4560-a773-c5bd5b25df10,2014-03-12,,VP,,
023a1ab7-77d3-4a49-b488-edda17c1e90d,BR,e079f3e1-54da-4ab7-bbe1-4802d6ec7329,2022-07-01,,VP,,
5916772c-20bf-4051-9c8a-197fe4b4ab01,BR,222b52ea-181c-4d28-b0f5-227baca9d704,2021-07-30,,VP,,
