br_id,br_open_date,br_close_date
7d4be389-29d7-4dfa-901c-ec53790b6c5e,2022-07-10,
d63b2605-a32f-461b-b82a-b467f5f9d437,2014-11-27,
f8d10774-dbd4-4c19-b92e-afbb216c0232,2016-11-24,
cb8ee14b-19e4-47d4-a727-1f83e91a3d77,2022-07-02,
0e2ddf4d-bc40-4748-8a31-3f643c498d34,2011-08-13,
cb4074fa-5bee-4e4f-aad2-ff26e1a34d08,2015-06-12,
74920cf1-0aeb-48d7-9fe9-2e42fbde82fa,2017-10-10,
832aa020-5ffe-4e52-a0f1-4f176d77fbbd,2016-08-30,
47d6d823-495d-455d-a30d-012e32bcec4a,2020-10-23,
cf55b7b4-e62d-4dc5-adb6-4c808a761fad,2022-06-08,
ed3c6e80-6f36-49f5-b8a2-3712b218e67d,2015-05-15,
a92a14ae-f88c-478d-9eac-f20b42531787,2021-06-26,
699c0cd1-8282-4d6a-98d5-c7dc43cb30f5,2012-12-14,
5bb05e19-1805-4799-87bb-e23094612c72,2013-12-29,
c853564b-b910-45d2-8add-cd41746b9bb0,2018-12-27,
a0e75f66-f84d-47e4-99a4-48b2ea3df733,2022-11-09,
3ccdb333-1b9b-4814-b8f2-b2318a887dfa,2012-07-08,
d598e3f9-df40-4a42-aa8b-0307ce7a5ad3,2014-10-13,
103bbbfe-a3e8-4cc2-9c97-ad697b3cff3c,2014-10-25,
fc5240bd-8d35-469e-a878-84d04f139ab6,2015-01-06,
9e687213-4b47-4dae-8c80-c7f8fcfe6b7c,2018-12-23,
517cf746-53fa-45d6-a801-72d8bc504cc1,2020-06-07,
9d5044f8-2676-41a0-b9c0-cb4e895d7bea,2013-12-11,
25774f18-0077-4a6c-b4a4-6884b6d5ba10,2017-12-29,
bcd5bdcf-405d-41bb-b36d-df59e7cf1888,2014-09-16,
417fb18c-7d7a-48fa-98a8-22160dfc3d7c,2011-07-10,
8bdfebd1-d9dc-4ff1-9a39-f0b0fa3606c9,2013-05-18,
cae8f817-7e31-405c-bfea-488bade504e9,2020-09-25,
4b6d8633-ea6a-449f-8913-bdf72e7eb203,2021-01-22,
ff306ee5-b3ea-4556-bc5c-582b6e8ee479,2016-04-16,
7931054c-2d5d-4399-80b1-44a6e5b42473,2014-03-16,
b39b207b-b2de-4cb4-bd33-5d193678860a,2021-02-10,
c20c5712-1f8c-403e-9446-94a947e4ddad,2015-05-16,
a6dfa155-5554-44d0-8b94-771d8420b005,2012-09-06,
c15a2afa-b541-453b-a52b-e304f14a5a11,2010-09-30,
02f8ae23-563d-4c49-8784-507295d35682,2022-07-20,
b74a665f-8cac-4ed4-ab00-078accacf995,2015-06-21,
202ba061-ef63-44be-abc8-05a883cc8124,2014-08-16,
14265b20-7a8a-4805-9c56-c4133a569d4c,2014-05-15,
21ec5fb6-84bf-453d-92c1-ae935a576f79,2018-11-17,
ddd2aac6-37a6-46bf-b5f2-328bab3b40da,2014-09-12,
e7121cfc-c6db-45b7-9a83-2188d803d767,2013-04-16,
2325d2da-b46c-4e89-9337-3b0473ad0d4d,2010-09-14,
18c96fd9-7e72-42bf-99f9-8c29d147a37f,2010-11-06,
9a7891dc-59ba-49e9-9795-970fa152907a,2012-12-24,
b7a8516f-2c97-490b-b598-d73729df1770,2013-03-22,
e558eef5-3e4c-4de7-9caf-3426ae4d50ac,2018-06-25,
834f5882-7db2-4d08-bbaf-7e392720940f,2018-11-05,
a4dc4bc2-823c-46e1-973d-650a201a3f75,2014-09-21,
332a0e79-64b4-4f8b-ae9e-86eb3ce6ba98,2021-06-06,
f9f5e497-10ab-490f-a9f6-a23defc20753,2013-09-12,
8a083aa8-3bd0-4a62-b7ff-508e13596b3e,2011-09-12,
edca101e-c592-4286-8a1c-ea15b4aec51b,2016-12-23,
363c5559-fa70-4f4f-b55c-2672b8aebc84,2021-02-10,
b3c625aa-dfb2-4818-a74b-f02239a0bd10,2012-09-04,
1ea6ba8a-bd89-458d-b443-a4c39ec6a35d,2014-03-18,
3844ae5c-597b-4071-822d-902cf3199129,2020-04-30,
b31e9da1-6c64-442a-b0b0-147693ac3aaa,2019-10-19,
e6465887-0e69-4048-9fb5-4a534d30dd9a,2011-04-23,
c61be261-3c91-4df8-8505-c611433cb58e,2020-01-03,
03e77667-e76e-4a75-8070-8133f56de47c,2015-03-10,
882e9b85-f9ca-49fc-8117-40e7d1066671,2016-07-08,
393c2334-aabb-4036-bb31-2c6b65f01be9,2015-08-03,
a52344b1-7590-42ac-b855-0cb3b8358590,2014-04-15,
72c5a67f-8334-476d-97c1-c74b58ac9704,2021-09-08,
0ffa6366-531b-4f82-89bc-932803eb54e3,2017-10-10,
1cffd759-795c-4c75-a764-fecee2d1433f,2011-04-13,
f8b33b9d-6a2c-430f-87de-f5d023ff3cb1,2019-09-18,
3188190a-0004-4c80-8b83-46544093f295,2015-05-30,
94318ae9-ecfd-4a9f-bb51-b8f82c387262,2021-07-22,
5128db52-e5d7-4a76-8f86-bb1d59610a35,2017-07-06,
93ae58c5-bb3a-4be3-995e-c75bb3f536c2,2017-01-18,
8679d702-b32b-44aa-aa57-cb53fa203695,2013-11-20,
3f02baed-03a3-4eba-b204-227c829b3d57,2015-02-21,
0caa934b-668a-49a3-ab49-4981e03ea4c3,2011-08-24,
76c13609-79a4-4252-9fb6-3ce176583d8a,2019-11-02,
e2f72780-2749-45d5-bb38-7affd801a7bb,2012-09-14,
ced73398-d213-471a-87ce-14d6287c795a,2011-08-29,
57411edc-a0b9-45ea-9b1e-d6199a6a6323,2017-07-10,
e737976a-84ce-496a-a122-8007d8e3c4da,2010-05-19,
814ed2e4-0739-4929-a766-f3bbd1dcc7c8,2015-08-20,
3886697a-d7f9-4cbe-af13-86b9bcb26ae4,2019-10-27,
b04e5c2e-598f-4a7e-a9ab-294bd483a39f,2021-07-27,
cd882e09-1409-444b-974f-9ae990252ae2,2022-04-24,
816ab60f-473d-4882-b701-358dbdfc9999,2011-10-04,
6ea23dd4-4268-4a0d-9512-48759b073ecd,2011-03-13,
06ff5b5f-7a84-482c-9945-a6315de9dce0,2019-01-03,
2bbe5794-ee92-47d9-bbdf-d454af773cd2,2011-12-01,
cbc6c349-2b6b-4270-80ce-786f7d06aca4,2013-02-19,
d2e102f9-ccc7-4508-acc9-76a7923067fc,2013-01-13,
9608acd9-851c-4d3c-b15d-c51cf516b95e,2022-04-23,
ff7cfb27-10fd-4313-abce-196ac7663179,2010-04-18,
5c0a2f73-552a-4bd1-bb10-83b5f70acc5d,2015-06-08,
1ca3e04a-0f19-4eed-9c10-05add0e1a593,2012-06-24,
036cc309-d995-49aa-bc6a-0abfff0ed2e5,2015-06-16,
5b2abc89-30c2-4136-8feb-ed83fbc3af25,2021-07-16,
4a68cd58-fbce-4fda-b6b0-4e1cd6daea51,2015-11-18,
234c93ff-ff17-4f3f-8c31-9235f3539cff,2021-03-22,
39b2cb2a-9d24-407c-989d-a2e5be12ae0e,2012-03-16,
715561de-0e65-4b73-8120-cbdcf98c38ed,2015-06-16,
2b20aa5a-0861-4ce2-90c1-1397ec684ccd,2019-11-10,
8c306ae1-d52d-4dbe-a42e-d65383c11deb,2022-01-17,
8cd8cf7a-2d53-4faf-8696-930f53ec7582,2021-09-12,
3c5c234e-c6db-4e57-8a71-eb4b1550323e,2020-12-24,
2e5b61e7-197a-49e2-be24-ee13ddaa7adc,2010-03-25,
f4b0feba-2217-40de-bf8e-1905d1534347,2021-12-07,
fac3affd-48e7-4da2-802a-abdba153ec50,2019-02-03,
53af7a78-d815-4b39-8b96-4e699dd7e0fc,2016-11-10,
a76acde7-55e9-4036-aab2-d9628fea2ebf,2016-09-22,
08915fd8-1490-4771-8b00-88a460fea2bc,2018-05-21,
b643e538-cf2d-46fc-9750-560fc78d76c9,2011-01-23,
76e5b2db-8f3e-4531-959d-170195fc94fe,2011-03-26,
e9f1dca2-a53b-4851-a183-8722e6510062,2019-09-18,
db3b74cb-97fa-4f89-aad4-b69a2fdb1b4e,2022-02-24,
34da138b-eca4-4303-af58-2947f2fb598e,2013-01-01,
06f0bcc3-74d1-433f-967f-1a673a2f36dc,2012-05-09,
8396e90f-f3cf-4bcb-b3ae-2997b5badb80,2010-10-29,
01b49469-8f7a-4b48-8fd2-27ad2929e057,2015-07-13,
fc747e4d-aa40-4436-bf18-c4f44a96732a,2012-05-30,
c79c61d0-3d36-497a-926d-8216d1a4d0be,2016-03-31,
73b4e704-da27-49c9-b629-85be754a168c,2021-05-24,
7d641b44-1427-4700-a3bf-a14b4542810a,2010-08-18,
7fea75e1-8c98-4178-9842-52d559963a7f,2012-07-10,
6c8c8798-6137-4414-b8fd-23769624358d,2015-01-07,
ea2d12ca-56fc-47db-8d9c-46fcf72cb92e,2020-01-27,
d8a13401-5054-4302-ac08-9bc0e2f38d54,2022-04-10,
d743bee6-91e2-48ab-9489-a38b7f23929d,2012-01-23,
c8229b99-c6e0-4339-8bef-63a1ad7383c5,2015-09-20,
1ebb1ff1-63e4-4ccc-bab2-0fc17356ab8a,2018-03-13,
abfb1f6c-f5da-45a5-804b-1a7d2c59e6e9,2020-05-23,
df57b20c-c1a7-407b-b217-7ff8afaf59ec,2019-02-23,
29c6a1af-cea2-4df5-acb0-4e2263241ea5,2013-05-23,
3e1bbb6f-c051-44a5-b84f-db989cb3c897,2016-02-15,
5ff59d28-35dc-4be6-9f66-13c633abb13f,2021-08-27,
5e81751d-b1ab-483d-ae4a-eaddc7521370,2016-08-25,
455e53d0-d9e5-49d4-aa57-e60e03a43873,2021-11-18,
8ca2677d-92f5-4915-a490-3b96745a4cc4,2010-07-02,
47efdf5e-2cd5-4074-a3d0-db21446c73a2,2011-06-28,
0bf1f021-c901-4acb-a11d-9bf4f8c7829d,2017-09-27,
b3bdcf4c-d4de-490b-abf7-db7326dcebcb,2016-08-12,
8ae0f654-c50d-4e2e-afa9-b7c1a4bb566c,2022-01-19,
15f94363-0759-4014-987b-30ba491fbe27,2018-04-21,
68b443c7-08e2-4abb-ae43-779e63474701,2015-05-28,
ec31aad2-0c8d-4f2b-a56f-a19288fb7719,2019-01-03,
b45449c5-197b-4d58-8cd2-c7d47dba1613,2022-02-25,
76997e2b-a5fc-4ee9-a125-c5305eebce1c,2018-11-09,
89252e30-b13b-4e75-b7df-e4d08cc0ae68,2019-12-18,
0052bbc6-6eed-4127-bd82-29dbc49ffbb6,2016-07-25,
e0e796f4-e1f4-4555-895a-4d41857a014f,2017-08-05,
70552db0-730a-4fd0-bb2b-d1b1c6e97cd5,2022-03-19,
d8d1bc05-d1f1-4022-99f2-21f33c15d9d1,2015-04-05,
1ecd30cc-ebe0-4bca-ac1a-6d8714f6b881,2015-08-25,
1fc1752c-72b4-4308-89fb-0572d19c1320,2022-09-02,
b879db53-5d74-429c-b1cd-61f4577e1b97,2019-07-04,
c4567799-68e2-480b-95e6-757e489885c8,2011-04-14,
f48e59d4-cb3e-4f3d-bfa4-afee79d2dd77,2013-09-06,
cf6dea2a-7158-431d-9e43-f868f746548d,2012-05-28,
4a59f0c5-c449-4475-aac2-03e21c066a3b,2022-03-21,
5807f304-5572-4201-9477-7cb5fcd2302f,2020-09-14,
8b7f4eab-a671-4205-9a97-7eef9eb36e85,2020-06-04,
665fd553-6a21-4aa4-a530-c6080d7ebfbd,2022-12-20,
f9c54eb5-bf18-4b35-95c4-df96b20910f3,2018-01-20,
392f0bcc-ea37-4cee-a2c5-ae8eb3314e5d,2011-08-12,
3ae1a4de-0b37-4c7f-b1bb-17b6918b0c91,2020-08-19,
95f156b7-e96f-4f8c-846e-e4fc5aa15a70,2010-04-02,
21cf2f92-0bec-4572-b369-1be493977327,2011-04-03,
b025a816-4f94-44e9-b175-e758fa8212a9,2019-02-24,
458748d3-65bb-48e5-a75e-c5bbca5c8517,2015-02-28,
9726a489-2e4e-4f73-b150-a21e31bd80ab,2018-07-19,
4ff146d8-5cc1-445f-8f84-4937ddacf37c,2015-08-02,
cbee136c-06bb-43dc-a5a6-a8f0c216e338,2013-11-04,
b000201f-d6ea-4b2d-872b-b283f15ff66d,2015-06-05,
58f3e00b-e4a3-4778-8470-8f4f5e9d3f8d,2014-11-28,
de28625f-1b88-4c8c-930b-83c4396958d8,2016-02-10,
3db1f8e7-da80-40d6-ae31-6cce7d2a37c7,2010-07-24,
889407f4-476d-4eef-ab2a-e703834784d9,2019-01-29,
5cf920cc-f832-4578-abda-182ec50f7766,2019-01-03,
9ca3e2b6-c933-4940-877e-ea07584bd143,2015-03-24,
a43a17fc-0981-44ea-9313-6c96a0bd90ac,2014-03-23,
6b897642-6029-45ec-91f2-9f2909ba275e,2010-05-22,
bac5681f-101c-4bbe-88d7-04e9552bdb46,2010-03-31,
52ab5da3-993f-43b5-a16e-a079215e1c09,2020-11-29,
862a7b9f-3ad4-4a7e-a2ad-0f848b9ea72c,2016-03-13,
bd851a79-92ac-4440-8416-99ec7cd5df02,2019-08-14,
b46c8ea1-5983-4b2a-8099-b6268115f14c,2020-02-24,
d757e334-1fb6-4c9b-ac51-49dfa52085e5,2018-10-30,
a2367b6e-25d9-4ca4-ba64-796ef27d2b29,2013-09-21,
29fffe6a-281a-4cf7-9dc8-50939adce82c,2014-03-19,
771bc6d7-b011-4b27-8c30-db69e5a2f5f4,2013-11-26,
e4a850c5-4804-4fb3-a1ba-91d7327617d1,2014-09-14,
df7920f1-a36a-4531-a705-0b9f70ad31a6,2013-09-16,
b2c1b09f-d06a-47ba-857d-6b78ed4a514d,2017-03-20,
5cc45954-a04b-423d-9e81-06738db6d3ea,2016-06-21,
c122a0b3-9e41-400f-8e75-17761b1f08eb,2018-01-11,
b46d2c64-68f9-41cf-87cd-468d437e2882,2013-12-22,
11b9d62c-35a1-49a8-983a-4167db37ffab,2011-03-26,
99fc7165-66e2-4da5-a8b4-c1e86e9a3175,2015-01-10,
ef435174-10ed-42ce-a01f-c3c672420d48,2017-02-01,
93bb0a63-ece5-4eba-803e-eb5293e44097,2021-09-11,
bd9da23b-dd51-4656-897c-4c99ea8b60fa,2013-12-14,
47dfd5e2-1986-4bac-9987-abb1217d934c,2018-01-27,
7b49c630-22cf-44b0-80d2-b30dcb4fe011,2020-10-10,
1afbf5c4-5a77-43f6-94a4-1d19050e6581,2020-02-27,
4380af1b-ed23-4f3b-a88e-50fb3d2acf86,2018-11-17,
e60d6f66-963a-411c-b11f-34a5b0a70dab,2018-06-25,
de42c603-f8f0-4efe-afa9-8d483121efb9,2015-11-18,
ea081ac6-c5f3-48e8-8981-25b1bd182c41,2015-03-13,
d885bf47-1aeb-4b64-85ed-191e3a555cef,2020-03-05,
9a480c67-93ba-4928-8d7b-f3b94a4a57c1,2011-10-13,
b8ad5e1b-f8d0-46d8-81c2-e6e2277cccd4,2018-12-07,
77a04689-48e7-445d-89c8-cd497a2df7ed,2013-04-25,
9e268268-328a-457b-859c-abcb098bf78f,2015-12-28,
5ad34162-d4f8-498b-8c58-e59d77cda257,2011-01-04,
54acabb6-9a20-4fbe-820d-dbca91cbd6af,2016-06-02,
c5a59a2e-eb24-483e-abb0-e649fa7b8e2f,2017-10-14,
a0bd85c1-ebf6-4678-a198-319115e0bbdd,2019-06-13,
49c603f2-0f63-42ba-8e28-09668d9bb13d,2018-08-18,
6ef86b67-2ce6-46ba-b5ce-3576617d84c2,2019-08-20,
3ccc5bed-bfa6-406f-8516-353e42345be4,2021-12-03,
7f77e6f4-75ab-48a3-b066-e11d8487f306,2014-06-25,
4a623d3f-b2f5-4c2c-a226-158a5cd32c91,2020-07-27,
4130ab61-e9f1-4ae9-8f8c-7639242c728b,2018-07-24,
6f0a5470-c095-4be6-9283-d48a9a8a0a60,2010-01-18,
59c4e8b5-5bed-4ce5-ac34-891947981a16,2022-02-13,
69364b39-c57e-413a-a1dd-0fffd3da6553,2014-05-16,
d0060ad4-79d0-4adc-afdf-05135d9203e8,2010-09-25,
49fa75ad-f002-423a-85bf-7d1263521134,2015-07-29,
e3452741-fa61-47e4-8b8e-eaf0dd780648,2016-11-02,
6bd8fbdd-73ef-4758-8e23-d251ddcbabb3,2018-10-14,
d2935239-72b1-41d2-8b8a-971c247f0982,2014-06-02,
9d076ce7-6139-488b-a28f-c31abdbefa87,2020-11-22,
d0795c0b-0de7-463a-a94b-2d9676ea2b67,2020-01-21,
4ff218ea-7fac-43b5-ba7b-2b89dbfce47f,2012-01-11,
3fa18383-d896-499c-8187-44a817490abd,2022-05-10,
48352b05-453e-4c15-b8bc-c7e2eb609dc1,2020-04-29,
825bb6e3-1dd8-403a-a9ad-953f30229922,2014-09-23,
34ca6e8d-cc65-41f6-b70b-c598e28275de,2019-08-14,
321cb930-6da2-4509-a81b-5d7f063d9284,2013-01-03,
22f76b60-42d6-4e89-8a26-fdccc0c119ba,2017-03-06,
853c226c-efb5-4a48-90a0-124407c3467b,2020-06-02,
6b1c84ec-ac42-4297-b1b3-464a46338431,2018-03-30,
21d3d967-4fb5-4ed8-83f2-4b1287d3a919,2018-03-03,
5919360d-980b-476b-b219-0be6050bbd0b,2019-04-07,
6ed7a3f8-f523-4568-aceb-cf814a34924d,2015-01-19,
1b6ed697-6f66-4c1b-88e6-545b4523c5e8,2020-09-29,
e6535a47-cc12-41f5-85ea-f6d6219f17fe,2018-06-27,
d7900a17-9560-4434-9d48-9d913aaa978d,2022-05-19,
dc3ca5f5-3387-4e9f-92c7-f39bdab88281,2011-06-19,
baf20719-9a76-4c29-b50f-c4eb7e2d3f7e,2010-10-12,
ddd14e80-5698-484d-987d-1e4b23ab63da,2013-02-03,
774d042e-cf84-49ad-b8db-ea9bb14bc18a,2011-05-19,
bf8d4814-0a17-4a5b-bc0d-5025954c593b,2021-05-04,
caf93f51-1d17-488e-9b06-04b75ef81ca2,2010-07-30,
f711a731-8ca4-406a-9c17-d974795cf58b,2016-09-13,
dc9d6d1c-7ee1-4b55-ad79-420068cbb20b,2018-12-14,
c2ec643d-cfa3-48c1-bd1a-1060356f7d65,2011-01-12,
d182b348-de23-401c-97e5-8494a36f75bc,2018-12-24,
b727f7af-d3a4-4d9f-bd63-815d503608a9,2019-07-31,
c3e88d4b-c1e6-4825-8799-2a7dbcd4bdda,2012-01-03,
dc43df43-be03-4ab5-a3cf-cf1f3e1fe2c5,2020-08-04,
c242b161-c740-47de-8945-cf15df01ce0b,2017-05-23,
51b1924f-d7f5-4c0a-b955-70398c36c7ab,2022-08-23,
6d1fec0f-96d8-4c6b-adfd-ef49bc080d96,2019-11-30,
74ed2fb2-4316-4de1-90bd-bb28e122311c,2020-01-13,
d2140db8-7bd9-4a86-9d4b-78d993e025e5,2017-04-09,
b0d812b0-ad53-470e-8fd0-450931bb03ab,2012-12-14,
58c1e7e3-0a23-4be0-ac09-2387add808ae,2019-01-08,
62717b2d-5a8f-4349-92db-24c4903fd603,2019-12-26,
f231df27-07ca-4fce-afa0-63c8236cbb35,2022-08-25,
9035962c-d455-421a-9090-64d7f3c6a538,2016-01-03,
a0a4f82f-c7c0-4b7e-9fb7-6a0eab397752,2022-06-30,
0c3a860a-c93e-4fff-a0d5-a18dae9f9b8e,2014-05-04,
ecc2fd5c-78bb-4c44-a968-381365ac10cf,2018-03-26,
2f61fa45-189f-45d4-b523-b775e7736346,2021-01-27,
f4daf9db-9a8a-4525-8b6f-f446e6d82989,2018-09-06,
0e0b909d-bd0b-4653-b4d9-609e7f5d3297,2017-06-19,
e9dfb094-3f0d-4ecb-bcb4-49d24f45a473,2013-03-23,
40b0c451-fc63-44e0-a21b-58a5fb1e523f,2013-01-24,
a7753c81-a9bb-45cb-b49d-071ca152d84b,2011-12-07,
9245d8ad-a502-4fe8-947e-d06f3db56913,2014-12-13,
630c917a-1b82-4ea5-9041-db92468d6f58,2017-04-03,
3b873795-7262-4284-9a41-12691a4f84ef,2022-02-10,
23a87855-0210-4a15-8741-93de377982fb,2016-09-08,
7d9065e5-0739-4db0-890e-2659fc83510b,2017-02-08,
5864a446-ead5-43a0-ad25-57f9cd54108a,2021-06-04,
c1e13bdd-babd-45aa-8496-4ba38c456058,2020-10-17,
8c9176a0-5a08-41a3-8d37-759b5edd1eb6,2014-11-07,
203d1a08-4279-422d-b302-3ee413cfa181,2012-10-14,
7e349365-85f5-4220-852c-074b0b8afc96,2020-02-10,
79f608a6-a9e1-4ff7-8756-a394e1676bf6,2011-06-03,
24db8890-30e0-4557-b35c-6e8a1777968f,2016-06-09,
c8cbaeba-bce7-451e-8e8f-64d612a5877a,2013-02-09,
2bc9ad67-9ef5-4473-9beb-743ddcd7dba3,2017-08-04,
4ca3e943-5433-4dfb-bf4c-68cc57c5e465,2012-06-30,
81a9b848-4e8f-4cd9-80ae-e7b5cee03f23,2012-03-26,
fd84ad81-42c3-4bbc-8773-635548867842,2012-08-31,
b4d958c1-b53f-4da9-b1d3-157b6ad5f8b2,2017-11-06,
bd653588-0308-48d1-822e-ebb67ade1815,2018-06-30,
5fe6877a-e4b8-4e04-953d-9f14333c6692,2012-03-19,
8da80e24-f596-44de-a89d-efbe71d600e0,2011-07-24,
292f8f22-2efa-44b5-a8b6-90f8faf0f7cb,2012-08-27,
f114cba3-bc6a-4a55-85da-2b6642028810,2019-02-02,
fe80359a-e65d-4e6f-b77a-25d54da09838,2022-11-19,
b9d18f8e-bff5-4513-90a4-1c41fc2925b4,2011-01-23,
3a03314b-d68f-456f-bff6-4222941f0b98,2016-10-25,
692cf58c-18c0-48c8-8dd7-e78cf1b18ac1,2011-05-31,
5bf2aeb7-dca8-4cb1-852f-26194e8b7321,2020-07-11,
d139265a-2086-4283-a598-0b1e35e2ed58,2017-11-30,
0c3ba96c-3393-4b71-87bc-1fddf3bb796a,2021-05-03,
0fec51a1-235b-4bb9-8cec-1827fe445e9f,2013-12-13,
af35ab17-8f0f-49cf-b6ed-3ffcf1105ed5,2016-02-29,
e1fe9fd9-b113-42d4-b25d-4690e0b724ca,2017-01-30,
150a92a3-0891-45d3-95c6-3fa7a6e1b7d9,2011-01-21,
13191f0f-b98e-4536-8d94-09de8823e25f,2018-04-04,
65795d33-4c18-4d97-8515-1eabb9aadf23,2022-03-14,
e1fcc429-29eb-4ed7-8491-d8207bcc20a2,2015-05-22,
43fa5648-17cd-4a4d-9ac7-eb574ab8de4d,2019-02-01,
48fc9b20-002f-4b1e-8548-b6d117fc7dba,2018-04-27,
11832931-5c9f-4e9b-ac5d-e42db59193d7,2012-12-08,
3c563240-fbd8-477b-824b-5d4c084100f0,2022-03-20,
b232161e-472c-410f-a03c-231dfe54a461,2016-04-19,
d4d64734-04d3-435f-9543-6680c61308d4,2012-02-08,
812c0b0e-0eb3-4788-b66f-dfece26262bb,2012-09-13,
910c3500-752d-430b-a542-ce6e66e0c6aa,2022-05-10,
e6f2a2b9-dfed-4886-ab5f-27c2c52fd313,2018-07-04,
9a0e66bc-aa1b-4b0b-bc6b-5e14139dffa7,2018-05-03,
8ae2a8aa-3b5c-43c9-b4f5-6e1c6b157808,2016-04-26,
9a7454d2-56ec-4479-9d97-c6dd2e0d0035,2013-10-21,
815793de-d599-4e81-85de-a0eadba3089f,2019-09-29,
f3027911-240a-44b0-ab96-31626db7f7c8,2017-01-25,
63ac3f48-3854-431b-bf03-ff23c4cfa95e,2018-03-10,
63b25bca-df62-43f2-bc84-9ee35d0e3ad4,2014-07-28,
6a9cef8e-3cc5-4732-816e-2e29534ac7f8,2013-11-18,
12eb8cfe-146d-4dd9-8f82-07ac27b9f0a2,2017-06-19,
64cd9567-94a4-4eff-8c4b-c65f146d2136,2021-04-25,
e19d0899-9e37-4137-8f07-702d41c37c8d,2017-11-09,
63b22ca0-1824-43e2-ab5a-fc3206e5b133,2022-10-12,
134bf18e-0a56-4e0f-91c6-fb2a9b2aeec8,2022-01-20,
fc5666c7-d81c-47af-9ea1-7eb1c24d1a15,2022-01-18,
130c0c63-f6b3-422c-be74-defe89ad630d,2016-02-05,
b13d0a01-d910-4675-b24a-409c63422a13,2014-03-23,
883df6fd-0b99-4964-a207-88ca4af0d9b5,2015-06-16,
11c8bfd6-3fa7-4ca3-b029-9feff30c8447,2020-02-24,
e5d649ca-72e6-4b67-a624-e537bb3e483f,2021-02-11,
f4940e41-4dfa-4898-bb59-96b0dac9172f,2019-09-20,
7c35dcbe-5c86-40eb-bb3b-4d71602ef41a,2014-03-15,
22264da5-09a6-460b-8dae-ddbf87e8932f,2018-08-03,
35f1e8d1-02c1-4a29-8cd8-b45a9f0b11ad,2017-04-28,
f5f670b0-9c8d-4bbe-b774-6fe207bd1b0c,2012-05-10,
958f91f6-32b0-4fec-8559-4b54a2bb73be,2013-10-24,
65b9f0ce-1bbf-406f-90a3-60ff3702170f,2015-02-23,
c994217d-04cf-4edc-b047-203dcf42a161,2011-10-11,
6e656f7c-fc85-44dc-8383-0c1e3b319309,2021-11-20,
2acddb02-5ba9-4cf6-b6d8-93ea30ddefd1,2019-05-11,
3c1b0167-56f8-4f47-a4b7-5508a711e8c9,2012-03-31,
95118ad3-d37c-45c9-96d3-2bc5791ab0b6,2011-04-17,
bcc09b9d-05fd-4041-bbb0-60a84395f50d,2015-07-10,
d235b670-b677-4db1-953d-921f0d0edb74,2010-05-02,
2a5a3b29-0188-43cd-808f-670400cd2607,2017-08-27,
b867de7e-6c49-40a0-96b3-3a0882806daa,2021-07-18,
03dd7bed-f0ba-42c4-8ed3-007b8934345f,2015-11-05,
3455574d-707c-4873-bc0e-76c0e8ab9490,2015-12-18,
114fbecc-496a-4bbe-9a89-30846cd8133e,2021-05-05,
0cde03f3-3309-494c-a1fb-c7454a0b0f65,2015-05-23,
00f46150-36ad-4718-a263-7ba14d377f58,2020-01-11,
45b6f5ae-7378-4e11-8c2c-8ede72a75d3a,2016-10-08,
5b03380b-6f6d-4043-9e9e-4800d32c7d8b,2021-07-08,
3a87269f-e466-4c7a-a23e-85ef64da29b2,2018-07-08,
ce8c22b1-9e8d-4efe-9519-06955b68cb14,2010-05-15,
4528f34c-62e2-4231-8a9d-0f709d14dd48,2012-11-23,
d71e13e3-5e67-44a0-bcf6-6c0fb8386515,2015-06-12,
de88c4ce-e858-4d04-a361-6ac79510164a,2020-05-02,
db726e79-dd03-48a6-ac48-26f625b38482,2016-02-25,
2d5d24fe-4ef7-420f-9cda-595957e82f97,2022-09-30,
976c4ea5-c8e3-41da-8f08-f1d49d0826d3,2010-09-16,
5c5a150f-fdc8-408b-9637-ca0ff7b66330,2020-09-05,
a9f00b97-0dec-47cc-a948-ba1397d3e395,2020-10-17,
229ddf20-ceb8-4391-bd6f-598bf43b266a,2019-03-10,
4499c0ae-72b7-428e-b00a-03beaab2cf2b,2013-03-04,
33304166-4004-412b-9478-a28a878d4002,2011-08-18,
50749cd9-e6b5-4fb0-aa69-7a977ecbb7e0,2017-05-25,
815e1b2b-9d5d-4328-9ef5-c68e3fefb4e9,2014-10-17,
2629fa23-6b93-42de-9162-2c5745ba6677,2011-02-07,
b8d8d448-83d3-4cf7-8b09-963deb8c9145,2012-04-01,
8f8a80dd-a3ec-4089-a9a5-00543b9896e4,2020-07-05,
317cf932-4461-4066-9d8a-8841c84bca08,2016-12-15,
c80536fe-e31a-4a41-8c1a-45c073d96e40,2016-04-21,
95b20284-6abc-4171-8772-4449a6256668,2014-08-25,
47c817ff-be52-4944-97fb-d4208ed34ebd,2014-06-02,
554ac5e6-791b-41c8-a6cf-a658ddcc353d,2022-07-17,
5dc25abe-d7f4-4398-9f7e-c9a4b9f241a3,2020-01-28,
0d780588-b629-4b62-be13-425bbf3bf1d1,2019-09-23,
9b617c73-a549-4712-a89b-1f36c730f7f6,2020-01-27,
b4753925-65d9-4015-b31a-8a0a663cc3da,2014-01-04,
6b040150-2182-46a7-bb85-7b7b55ab8b35,2022-12-23,
bc22588c-66cc-4e81-8169-36fff1a39c14,2015-05-11,
